,LIST_ENTRPS,LIST_REGION,LIST_SIGUNGU,LIST_REPAIR_SHOP,LIST_ADDRESS,LIST_TEL,LIST_REPAIR_RANGE
503,현대,충청남도,아산시,방축점(주),충청남도 아산시 신정로 757 (방축동),041-534-8204,고전압배터리 제외 전 작업 수리 가능
504,현대,서울특별시,강서구,방화점,서울특별시 강서구 양천로 59 (방화동),02-2662-8355,고전압배터리 제외 전 작업 수리 가능
505,현대,충청남도,아산시,배방점,충청남도 아산시 배방읍 북수로 108,041-541-0831,고전압배터리 제외 전 작업 수리 가능
506,현대,경기도,고양시,백석점,경기도 고양시 일산동구 백석로85번길 5-4 (백석점),031-918-8234,고전압배터리 제외 전 작업 수리 가능
507,현대,충청남도,천안시,백석현대서비스,충청남도 천안시 서북구 음봉로 909-11 (백석동),041-622-6500,고전압배터리 제외 전 작업 수리 가능
508,현대,경기도,용인시,백암점,경기도 용인시 처인구 백암면 죽양대로 1203,031-322-5325,고전압배터리 제외 전 작업 수리 가능
509,현대,경상북도,경산시,백천점,경상북도 경산시 백천길 2 (백천동),053-816-0082,고전압배터리 제외 전 작업 수리 가능
510,현대,전라남도,보성군,벌교자동차정비공업사,전라남도 보성군 벌교읍 분토길 4,061-858-3900,고전압배터리 제외 전 작업 수리 가능
511,현대,전라남도,보성군,벌교점,전라남도 보성군 벌교읍 홍암로 116-3,061-857-8204,고전압배터리 제외 전 작업 수리 가능
512,현대,부산광역시,동구,범일점,부산광역시 동구 중앙대로 498-1 (범일동),051-637-8898,고전압배터리 제외 전 작업 수리 가능
513,현대,경기도,남양주,별내점,경기도 남양주시 두물로 27 번길 5 (별내동),031-572-2233,고전압배터리 제외 전 작업 수리 가능
514,현대,경기도,남양주,별내현대서비스,경기도 남양주시 송산로 356 (별내동),02-1588-0501,고전압배터리 제외 전 작업 수리 가능
515,현대,충청남도,천안시,병천점(주),충청남도 천안시 동남구 병천면 충절로 1723,041-561-8204,고전압배터리 제외 전 작업 수리 가능
516,현대,경기도,용인시,보라점,경기도 용인시 기흥구 민속촌로 17 (보라동),031-281-2221,고전압배터리 제외 전 작업 수리 가능
517,현대,충청남도,보령시,보령현대서비스,충청남도 보령시 신대목재길 6 (신흑동),041-931-5225,모든수리
518,현대,전라남도,보성군,보성점,전라남도 보성군 보성읍 송재로 227,061-852-0707,고전압배터리 제외 전 작업 수리 가능
519,현대,충청북도,보은군,보은점,충청북도 보은군 보은읍 죽전제방길 22-19,043-544-5294,고전압배터리 제외 전 작업 수리 가능
520,현대,경상북도,상주시,복룡점,경상북도 상주시 복룡3길 18 (복룡동),054-532-4700,고전압배터리 제외 전 작업 수리 가능
521,현대,경기도,성남시,복정남부점,경기도 성남시 수정구 복정로 24 (복정동),031-753-7300,고전압배터리 제외 전 작업 수리 가능
522,현대,대구광역시,달서구,본리점,대구광역시 달서구 구마로 73 (본리동),053-523-2211,고전압배터리 제외 전 작업 수리 가능
523,현대,경기도,안산시,본오점,경기도 안산시 상록구 충장로 74 (본오동),031-418-9759,고전압배터리 제외 전 작업 수리 가능
524,현대,전라남도,여수시,봉계점,전라남도 여수시 여수산단로 32 (봉계동),061-682-1600,고전압배터리 제외 전 작업 수리 가능
525,현대,경상남도,창원시,봉곡점,경상남도 창원시 의창구 지귀로24번길 14 (봉곡동),055-276-2580,고전압배터리 제외 전 작업 수리 가능
526,현대,경상북도,구미시,봉곡점,경상북도 구미시 봉곡남로 35 (봉곡동),054-453-7507,고전압배터리 제외 전 작업 수리 가능
527,현대,경기도,화성시,봉담남부점,경기도 화성시 봉담읍 삼천병마로 1307-9,031-278-8204,고전압배터리 제외 전 작업 수리 가능
528,현대,경기도,화성시,봉담점,경기도 화성시 봉담읍 와우안길 108,031-898-8204,고전압배터리 제외 전 작업 수리 가능
529,현대,대구광역시,남구,봉덕점,대구광역시 남구 이천로 75 (봉덕동),053-472-8204,고전압배터리 제외 전 작업 수리 가능
530,현대,대전광역시,유성구,봉명점,대전광역시 유성구 유성대로654번길 192 (봉명동),042-823-0119,고전압배터리 제외 전 작업 수리 가능
531,현대,충청북도,충주시,봉방서부점,충청북도 충주시 애향로 9 (봉방동),043-843-8204,고전압배터리 제외 전 작업 수리 가능
532,현대,전라남도,여수시,봉산점,전라남도 여수시 대교로 68 (봉산동),061-643-2111,고전압배터리 제외 전 작업 수리 가능
533,현대,광주광역시,남구,봉선점,광주광역시 남구 제석로 117-2 (봉선동),062-671-2878,고전압배터리 제외 전 작업 수리 가능
534,현대,경상남도,통영시,봉평점,경상남도 통영시 도남로 103 (봉평동),055-645-4979,고전압배터리 제외 전 작업 수리 가능
535,현대,경상남도,김해시,봉황점,경상남도 김해시 김해대로 2272번 안길 35,055-724-2112,고전압배터리 제외 전 작업 수리 가능
536,현대,부산광역시,금정구,부곡점,부산광역시 금정구 중앙대로 1594 (부곡동),051-518-8887,고전압배터리 제외 전 작업 수리 가능
537,현대,강원특별자치도,동해시,부곡점,강원특별자치도 동해시 임항로 85 (부곡동),033-533-8561,고전압배터리 제외 전 작업 수리 가능
538,현대,부산광역시,서구,부민점,부산광역시 서구 구덕로222번길 16 (부민동1가),051-256-8270,고전압배터리 제외 전 작업 수리 가능
539,현대,경기도,이천시,부발신하점,경기도 이천시 부발읍 경충대로 2170,031-638-8885,고전압배터리 제외 전 작업 수리 가능
540,현대,경기도,이천시,부발점,경기도 이천시 부발읍 경충대로 1754,031-637-8504,고전압배터리 제외 전 작업 수리 가능
541,현대,부산광역시,강서구,부산강서현대상용서비스,부산광역시 강서구 녹산산업북로 169 (송정동),051-311-4400,고전압배터리 제외 전 작업 수리 가능
542,현대,부산광역시,연제구,부산하이테크센터,부산광역시 연제구 중앙대로 1168 ,051-850-4000,모든수리
543,현대,부산광역시,동구,부산항현대서비스,부산광역시 동구 성남로 39 (좌천동),051-633-2661,고전압배터리 제외 전 작업 수리 가능
544,현대,전북특별자치도,익산시,부송점,전북특별자치도 익산시 무왕로 1290 (부송동),063-831-8204,고전압배터리 제외 전 작업 수리 가능
545,현대,인천광역시,부평구,부평점,인천광역시 부평구 장제로 183 (부평동),032-511-7784,고전압배터리 제외 전 작업 수리 가능
546,현대,인천광역시,부평구,부평현대서비스,인천광역시 부평구 부평북로 33,032-519-2666,고전압배터리 제외 전 작업 수리 가능
547,현대,서울특별시,서대문구,북가좌점,서울특별시 서대문구 수색로 145 (북가좌동),02-308-9993,고전압배터리 제외 전 작업 수리 가능
548,현대,경상북도,구미시,북구미현대서비스(주),경상북도 구미시 산동면 옥계2공단로 640,054-471-9200,고전압배터리 제외 전 작업 수리 가능
549,현대,울산광역시,북구,북구진장현대서비스,울산광역시 북구 진장2길 19,052-283-0012,고전압배터리 제외 전 작업 수리 가능
550,현대,강원특별자치도,동해시,북동해현대상용서비스,강원특별자치도 동해시 삼화로 58 (이로동),033-534-8882,고전압배터리 제외 전 작업 수리 가능
551,현대,경상남도,남해군,북변점,경상남도 남해군 남해읍 화전로 123-7,055-863-6633,고전압배터리 제외 전 작업 수리 가능
552,현대,경기도,고양시,북부일산자동차서비스(주),경기도 고양시 일산서구 경의로 939 (덕이동),031-922-9000,모든수리
553,현대,서울특별시,도봉구,북부하이테크센터,서울특별시 도봉구 방학로 76 ,02-3499-8300,모든수리
554,현대,광주광역시,광산구,북부현대서비스,광주광역시 광산구 도천남길 213,062-972-8204,모든수리
555,현대,경상북도,칠곡군,북삼현대서비스,경상북도 칠곡군 북삼읍 금오대로 120,054-974-6662,고전압배터리 제외 전 작업 수리 가능
556,현대,세종특별자치시,연서면,북세종현대서비스,세종특별자치시 연서면 당산로 487,044-998-7988,고전압배터리 제외 전 작업 수리 가능
557,현대,경상남도,통영시,북신점,경상남도 통영시 원문로 38 (북신동),055-648-8517,고전압배터리 제외 전 작업 수리 가능
558,현대,울산광역시,북구,북울산현대상용서비스,울산광역시 북구 죽전로 21 (효문동),052-289-1001,고전압배터리 제외 전 작업 수리 가능
559,현대,충청북도,제천시,북제천현대서비스,충청북도 제천시 내토로 891 (장락동),043-646-0589,고전압배터리 제외 전 작업 수리 가능
560,현대,충청남도,천안시,북천안현대서비스(주),충청남도 천안시 서북구 신당새터2길 28 (신당동),041-523-8204,모든수리
561,현대,강원특별자치도,춘천시,북춘천현대서비스,강원특별자치도 춘천시 동면 하일길 215-4,033-251-8628,고전압배터리 제외 전 작업 수리 가능
562,현대,경상북도,포항시,북포항현대서비스,경상북도 포항시 북구 청하면 동해대로 2353,054-232-8204,모든수리
563,현대,경기도,성남시,분당점(주),경기도 성남시 분당구 장안로25번길 6-8 (분당동),031-707-7722,고전압배터리 제외 전 작업 수리 가능
564,현대,경기도,성남시,분당현대서비스(주),경기도 성남시 분당구 돌마로 569 (서현동),031-707-5033,모든수리
565,현대,충청북도,청주시,분평점,충청북도 청주시 서원구 1순환로 1029,043-284-8205,고전압배터리 제외 전 작업 수리 가능
566,현대,서울특별시,은평구,불광점,서울특별시 은평구 연서로 303 (불광동),02-355-0404,고전압배터리 제외 전 작업 수리 가능
567,현대,서울특별시,금천구,비케이프라임산업(주),서울특별시 금천구 범안로 17길67,02-858-4729,고전압배터리 제외 전 작업 수리 가능
568,현대,전라남도,나주시,빛가람점,전라남도 나주시 석전2길 42 (빛가람동),061-332-8577,고전압배터리 제외 전 작업 수리 가능
569,현대,광주광역시,광산구,빛고을현대서비스(주),광주광역시 광산구 풍영정길 333,062-515-8582,모든수리
570,현대,경상북도,구미시,사곡점,경상북도 구미시 상모로1길 68-1,054-464-8204,고전압배터리 제외 전 작업 수리 가능
571,현대,경기도,안산시,사동중앙점,경기도 안산시 상록구 항가울로 170 (사동),031-408-8572,고전압배터리 제외 전 작업 수리 가능
572,현대,경상남도,창원시,사림점,경상남도 창원시 의창구 사림로158번길 16-7 (사림동),055-281-0670,고전압배터리 제외 전 작업 수리 가능
573,현대,강원특별자치도,정선군,사북점,강원특별자치도 정선군 사북읍 지장천로 457,033-592-0909,고전압배터리 제외 전 작업 수리 가능
574,현대,부산광역시,사상구,사상감전현대서비스,부산광역시 사상구 학감대로237번길 13 (감전동),051-313-0501,고전압배터리 제외 전 작업 수리 가능
575,현대,부산광역시,사상구,사상하이테크센터,부산광역시 사상구 가야대로 86 ,051-309-1300,모든수리
576,현대,경기도,김포시,사우점,경기도 김포시 중구로 14,031-997-1900,고전압배터리 제외 전 작업 수리 가능
577,현대,부산광역시,동래구,사직점,부산광역시 동래구 여고로 32 (사직동),051-506-8204,고전압배터리 제외 전 작업 수리 가능
578,현대,충청북도,청주시,사직점,충청북도 청주시 서원구 사운로 115,043-271-8204,고전압배터리 제외 전 작업 수리 가능
579,현대,경상남도,사천시,사천점,경상남도 사천시 사천읍 동문1길 87,055-852-7772,고전압배터리 제외 전 작업 수리 가능
